Title,Artist,Release Date,Year,Popularity,Track ID,Valence,Energy,Danceability,Loudness,Acousticness,Spotify_Link,Cluster,Mood
Faldita,Eslabon Armado,10/4/2024,2024,61,1TKBveWY8Ahq5SEnSMcNGa,0.878,0.818,0.78,-6.611,0.323,https://open.spotify.com/track/1TKBveWY8Ahq5SEnSMcNGa,3,Happy
CanciÃ³n,Tombochio,9/5/2024,2024,61,5ghhbjOImKADh2guhxUivo,0.486,0.414,0.76,-11.65,0.624,https://open.spotify.com/track/5ghhbjOImKADh2guhxUivo,1,Calm
Rey Sin Reina,JuliÃ³n Ãlvarez y su NorteÃ±o Banda,9/5/2024,2024,85,0BiDnJFB3TlRB6aji7jUz3,0.659,0.356,0.529,-6.612,0.29,https://open.spotify.com/track/0BiDnJFB3TlRB6aji7jUz3,1,Calm
Casi oficial,Carin Leon,5/30/2024,2024,78,1tpTj9NAKWUFEabYfkzmRH,0.615,0.731,0.845,-4.423,0.221,https://open.spotify.com/track/1tpTj9NAKWUFEabYfkzmRH,3,Happy
Decide TÃº,Grupo Firme,10/11/2019,2019,61,3HtNPv4uWc7MSk7hpu2pwA,0.599,0.51,0.57,-5.498,0.456,https://open.spotify.com/track/3HtNPv4uWc7MSk7hpu2pwA,1,Calm
Tu Ãšltima CanciÃ³n,Los Temerarios,6/1/1996,1996,71,7dWSrvzawBZPa7VVeHZBn7,0.357,0.42,0.55,-11.406,0.189,https://open.spotify.com/track/7dWSrvzawBZPa7VVeHZBn7,2,Sad
MÃ³naco,LAGOS,5/28/2021,2021,78,3HgvO4B5LLmdPOT2d8cSZd,0.319,0.654,0.699,-6.264,0.054,https://open.spotify.com/track/3HgvO4B5LLmdPOT2d8cSZd,0,Anxious
PuÃ±o De Diamantes,Duelo,5/7/2013,2013,74,1IzGf1RLpHuImi5lsCD3T9,0.674,0.579,0.656,-9.298,0.371,https://open.spotify.com/track/1IzGf1RLpHuImi5lsCD3T9,1,Calm
Sin Pagar Renta,Edicion Especial,8/30/2024,2024,70,0kbUYmoU2KatRvhh3m5W65,0.436,0.571,0.644,-6.227,0.532,https://open.spotify.com/track/0kbUYmoU2KatRvhh3m5W65,0,Anxious
FIRST LOVE,Oscar Ortiz,12/7/2023,2023,76,3QQAeMQbbjZXVFbF8DgFWT,0.794,0.588,0.694,-6.24,0.358,https://open.spotify.com/track/3QQAeMQbbjZXVFbF8DgFWT,1,Calm
EL AGÃœITADO - En Vivo,Octavio Cuadras,10/2/2024,2024,39,4BQu6DJrItRhPoFZ1bGOM0,0.79,0.77,0.494,-6.872,0.396,https://open.spotify.com/track/4BQu6DJrItRhPoFZ1bGOM0,3,Happy
Porque Te Vas,Victor Cibrian,4/5/2024,2024,78,0lpxDRCONr2FJRqcM3Q74z,0.674,0.421,0.664,-6.653,0.543,https://open.spotify.com/track/0lpxDRCONr2FJRqcM3Q74z,1,Calm
Elvira,Oscar Maydon,12/22/2023,2023,78,1xgWArLVFD1AKsLzftZYc2,0.798,0.711,0.76,-6.966,0.0812,https://open.spotify.com/track/1xgWArLVFD1AKsLzftZYc2,3,Happy
TRES BOTELLAS,Junior H,10/5/2023,2023,78,2CshODtf7iwe3pKlPmEWF5,0.587,0.59,0.723,-7.688,0.246,https://open.spotify.com/track/2CshODtf7iwe3pKlPmEWF5,1,Calm
Tal Vez Fui Yo,El Padrinito Toys,8/8/2024,2024,82,587pEvJ7iJhNtcCf5YKEgE,0.685,0.774,0.583,-5.326,0.195,https://open.spotify.com/track/587pEvJ7iJhNtcCf5YKEgE,3,Happy
Antes de Ti,Delilah,10/3/2024,2024,42,0uzZEwZRambYj8Ar6RW3N1,0.228,0.507,0.332,-8.539,0.109,https://open.spotify.com/track/0uzZEwZRambYj8Ar6RW3N1,2,Sad
Volver Al Futuro,Oscar Maydon,5/30/2024,2024,82,33Nj9AdncSmHbCN3QeSZTL,0.638,0.662,0.753,-6.702,0.128,https://open.spotify.com/track/33Nj9AdncSmHbCN3QeSZTL,1,Calm
Te Apuesto - En vivo,Marca MP,6/28/2019,2019,61,7wnO6pBzcWWT8zT4vFx7hM,0.69,0.357,0.724,-8.197,0.432,https://open.spotify.com/track/7wnO6pBzcWWT8zT4vFx7hM,1,Calm
Pa' Olvidarme De Ella,Piso 21,3/18/2021,2021,71,3lR4O0vtkhCAvVEUEWUL0S,0.637,0.542,0.728,-5.195,0.259,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S,1,Calm
300 Noches,Belinda,4/25/2024,2024,75,0163eXbLwh5dFhKa73n9wG,0.375,0.537,0.714,-6.852,0.233,https://open.spotify.com/track/0163eXbLwh5dFhKa73n9wG,0,Anxious
Dame Amor,Officialalex425,6/29/2023,2023,71,5pzdnCfGS2uz5XjXx6gem3,0.823,0.796,0.773,-3.321,0.744,https://open.spotify.com/track/5pzdnCfGS2uz5XjXx6gem3,3,Happy
Amapolas,Leo Rizzi,7/9/2021,2021,71,0z5yLgBmAtaylDYrgwzlpH,0.332,0.689,0.784,-8.216,0.759,https://open.spotify.com/track/0z5yLgBmAtaylDYrgwzlpH,0,Anxious
Quiero Llorar y No Puedo,Jovanny Cadena Y Su Estilo Privado,3/29/2019,2019,0,1S7FT0rhQ6AaTg0yBbFxYS,0.745,0.567,0.554,-4.642,0.734,https://open.spotify.com/track/1S7FT0rhQ6AaTg0yBbFxYS,1,Calm
me va a costar,Kevin Kaarl,12/1/2023,2023,62,0Y7NqQ9RNoHZHDTeDS4UnO,0.2,0.292,0.564,-10.118,0.822,https://open.spotify.com/track/0Y7NqQ9RNoHZHDTeDS4UnO,2,Sad
Calidad,Grupo Firme,7/12/2022,2022,22,0uBcoM4zxRXk7kmsmxoiFS,0.781,0.491,0.731,-3.116,0.609,https://open.spotify.com/track/0uBcoM4zxRXk7kmsmxoiFS,1,Calm
En Definitiva,Alfredo Olivas,8/18/2017,2017,73,6CRRlfXDdhsL6vih3J5xco,0.62,0.669,0.696,-4.509,0.304,https://open.spotify.com/track/6CRRlfXDdhsL6vih3J5xco,1,Calm
DÃ©jenme Llorar,Carla Morrison,3/27/2012,2012,2,61paDgouceUmuVTsoUO5TD,0.094,0.312,0.643,-7.155,0.836,https://open.spotify.com/track/61paDgouceUmuVTsoUO5TD,2,Sad
Aqui Se Acaba Todo,Esteban Gabriel,10/25/2019,2019,40,61542EPiVTyYQw4SsOeXb5,0.49,0.382,0.522,-9.896,0.0388,https://open.spotify.com/track/61542EPiVTyYQw4SsOeXb5,2,Sad
El Vals Del Olvido,Alfredo Olivas,10/25/2019,2019,75,71V6u8mPSydvEokO7XYqG6,0.931,0.47,0.725,-4.764,0.406,https://open.spotify.com/track/71V6u8mPSydvEokO7XYqG6,1,Calm
Patadas de Ahogado,LATIN MAFIA,11/2/2023,2023,74,4WefXOf8I4gMjdj2kBJgkl,0.435,0.381,0.437,-10.254,0.73,https://open.spotify.com/track/4WefXOf8I4gMjdj2kBJgkl,2,Sad
La VÃ­ctima,Xavi,8/17/2023,2023,79,5XVdHRf4CAJ2Jm0uMIy5qY,0.666,0.835,0.778,-3.598,0.152,https://open.spotify.com/track/5XVdHRf4CAJ2Jm0uMIy5qY,3,Happy
Pistie Tu Recuerdo,Ruben Figueroa,6/26/2020,2020,31,5edYmfswIoo71qY54fKpJx,0.735,0.487,0.65,-6.742,0.644,https://open.spotify.com/track/5edYmfswIoo71qY54fKpJx,1,Calm
happier,Olivia Rodrigo,5/21/2021,2021,82,2tGvwE8GcFKwNdAXMnlbfl,0.338,0.443,0.395,-9.72,0.765,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,2,Sad
Rosas,La Oreja de Van Gogh,6/25/1905,1905,81,4waqcUQWdj0yH26STWl2Rq,0.54,0.685,0.783,-5.008,0.627,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq,0,Anxious
Happier Than Ever,Billie Eilish,7/30/2021,2021,82,4RVwu0g32PAqgUiJoXsdF8,0.297,0.225,0.332,-8.697,0.767,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,2,Sad
Manos de Tijera,Camilo,3/4/2021,2021,68,2f8sB9lQ6Uh1lKKWJNR9rW,0.497,0.309,0.562,-7.486,0.822,https://open.spotify.com/track/2f8sB9lQ6Uh1lKKWJNR9rW,2,Sad
Noviembre Sin Ti,Reik,3/2/2005,2005,73,2vCHDrXVN0k1GPTjSIZ69E,0.745,0.765,0.757,-5.707,0.0131,https://open.spotify.com/track/2vCHDrXVN0k1GPTjSIZ69E,3,Happy
Te EsperÃ©,Jesse & Joy,5/8/2020,2020,70,6W8Rl6LMWjCL17EvLlkyxc,0.249,0.696,0.589,-5.547,0.137,https://open.spotify.com/track/6W8Rl6LMWjCL17EvLlkyxc,0,Anxious
It'll Be Okay,Shawn Mendes,12/1/2021,2021,69,2KnLkZ3z7PO3kgVGHGqDpD,0.0666,0.286,0.398,-11.881,0.616,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD,2,Sad
DÃ³nde estÃ¡ el amor (feat. Jesse & Joy),Pablo AlborÃ¡n,7/4/1905,1905,72,0CjaLvAqN97KPVWgOJ1vbD,0.324,0.848,0.597,-5.458,0.173,https://open.spotify.com/track/0CjaLvAqN97KPVWgOJ1vbD,0,Anxious
CorazÃ³n FrÃ­o,Jasiel NuÃ±ez,10/12/2023,2023,76,0KSwFEkVh0KCBR0TwqBVen,0.526,0.635,0.76,-7.245,0.651,https://open.spotify.com/track/0KSwFEkVh0KCBR0TwqBVen,0,Anxious
WILDFLOWER,Billie Eilish,5/17/2024,2024,91,3QaPy1KgI7nu9FJEQUgn6h,0.126,0.247,0.467,-12.002,0.612,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,2,Sad
"PerdÃ³n, PerdÃ³n - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",Ha*Ash,11/11/2014,2014,69,15Hx1oi6C3AxYhhvolqrJG,0.188,0.715,0.417,-5.448,0.424,https://open.spotify.com/track/15Hx1oi6C3AxYhhvolqrJG,0,Anxious
J.,Ivan Cornejo,6/2/2022,2022,69,4lUsBLTAiufWocWtg4H0my,0.0953,0.47,0.408,-10.149,0.666,https://open.spotify.com/track/4lUsBLTAiufWocWtg4H0my,2,Sad
No Surprises,Radiohead,5/28/1997,1997,82,10nyNJ6zNy2YVYLrcwLccB,0.118,0.393,0.255,-10.654,0.0577,https://open.spotify.com/track/10nyNJ6zNy2YVYLrcwLccB,2,Sad
HACIENDO QUE ME AMAS,Bad Bunny,11/27/2020,2020,71,26QApq0cuO9brJigr0C0W4,0.412,0.411,0.584,-7.147,0.869,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,2,Sad
One Day,Tate McRae,12/4/2017,2017,69,4Ey0LK1HzksUqm9JLzzKuD,0.415,0.153,0.436,-9.522,0.911,https://open.spotify.com/track/4Ey0LK1HzksUqm9JLzzKuD,2,Sad
Control,Zoe Wees,11/3/2023,2023,66,3ph5NwTA3MxwjOrU0hcxB4,0.0662,0.474,0.597,-5.058,0.636,https://open.spotify.com/track/3ph5NwTA3MxwjOrU0hcxB4,2,Sad
Si Supieras,Kevin Kaarl,2/28/2019,2019,67,1RQkKTyJZhFERJy6t5gIbv,0.177,0.165,0.585,-15.418,0.962,https://open.spotify.com/track/1RQkKTyJZhFERJy6t5gIbv,2,Sad
"Dia Masa Lalumu, Aku Masa Depanmu",Vionita,3/5/2021,2021,76,2sD709AK9zRN6SKUmDhGEa,0.207,0.418,0.48,-6.168,0.609,https://open.spotify.com/track/2sD709AK9zRN6SKUmDhGEa,2,Sad
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,11/12/2021,2021,79,5enxwA8aAbwZbf5qCHORXi,0.205,0.518,0.631,-8.771,0.274,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,2,Sad
Sorry,Halsey,6/2/2017,2017,67,3IgUCMkHS4RgHdngIlporF,0.351,0.25,0.513,-9.376,0.913,https://open.spotify.com/track/3IgUCMkHS4RgHdngIlporF,2,Sad
Supermarket Flowers,Ed Sheeran,3/3/2017,2017,72,4VuS959DSpr82t3qBqCrWG,0.257,0.242,0.589,-10.517,0.914,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,2,Sad
before I close my eyes,XXXTENTACION,3/16/2018,2018,69,16x9bQHw8TBNaGDyULvwad,0.334,0.143,0.356,-15.148,0.976,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad,2,Sad
Ku Ingin Pisah,Nabila Taqiyyah,11/23/2023,2023,72,1uy2DsaTtdBO9jBo7KBLWE,0.204,0.361,0.513,-6.082,0.847,https://open.spotify.com/track/1uy2DsaTtdBO9jBo7KBLWE,2,Sad
Happy Ever After,Zach Hood,10/4/2024,2024,50,4PbUHeQucvx6RvlhRkMJII,0.412,0.452,0.583,-7.759,0.678,https://open.spotify.com/track/4PbUHeQucvx6RvlhRkMJII,2,Sad
Black Friday,Tom Odell,9/22/2023,2023,73,1XTY6rA7XQosc0ynkkE9kN,0.201,0.199,0.48,-12.398,0.931,https://open.spotify.com/track/1XTY6rA7XQosc0ynkkE9kN,2,Sad
I Never Loved You,Halsey,10/10/2024,2024,50,5P4GzuYKBAYCdNtcBx5K6l,0.354,0.449,0.602,-5.955,0.877,https://open.spotify.com/track/5P4GzuYKBAYCdNtcBx5K6l,2,Sad
June,Natalie Jane,9/27/2024,2024,57,6xeW7VxuO6X11pcK0rKJhk,0.144,0.34,0.472,-9.223,0.651,https://open.spotify.com/track/6xeW7VxuO6X11pcK0rKJhk,2,Sad
Make It Better,Forest Blakk,10/11/2024,2024,8,3r1OdtQItTfevhFgq5poAA,0.348,0.216,0.535,-8.924,0.93,https://open.spotify.com/track/3r1OdtQItTfevhFgq5poAA,2,Sad
I'd Rather Pretend (with d4vd),Bryant Barnes,9/13/2024,2024,72,1NHflT1W5O7fntEXN9rfe9,0.329,0.333,0.562,-9.116,0.916,https://open.spotify.com/track/1NHflT1W5O7fntEXN9rfe9,2,Sad
black & white,Jeremy Zucker,9/13/2024,2024,64,0j2l3sf15o9vczIATwA3Xr,0.543,0.334,0.671,-10.292,0.757,https://open.spotify.com/track/0j2l3sf15o9vczIATwA3Xr,1,Calm
What's Left Of Me,Grace VanderWaal,9/18/2024,2024,58,2KCHayVgv4Svp1ETPNsk7l,0.144,0.649,0.584,-7.639,0.454,https://open.spotify.com/track/2KCHayVgv4Svp1ETPNsk7l,0,Anxious
Easier,Anna Clendening,9/27/2024,2024,40,57z5oiWD89atz5DvFwUKDf,0.255,0.297,0.495,-9.665,0.75,https://open.spotify.com/track/57z5oiWD89atz5DvFwUKDf,2,Sad
Something in the Orange,Zach Bryan,4/22/2022,2022,86,3WMj8moIAXJhHsyLaqIIHI,0.148,0.192,0.369,-12.151,0.555,https://open.spotify.com/track/3WMj8moIAXJhHsyLaqIIHI,2,Sad
august,Taylor Swift,7/24/2020,2020,85,3hUxzQpSfdDqwM3ZTFQY0K,0.403,0.623,0.532,-9.208,0.538,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,0,Anxious
Talking to the Moon,Bruno Mars,5/11/2010,2010,83,161DnLWsx1i3u1JT05lzqU,0.0784,0.59,0.498,-4.721,0.511,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,0,Anxious
Dumb & Poetic,Sabrina Carpenter,8/23/2024,2024,82,5VhvD0AKRprEaFtPNKGBQR,0.238,0.389,0.471,-5.421,0.772,https://open.spotify.com/track/5VhvD0AKRprEaFtPNKGBQR,2,Sad
Angels Like You,Miley Cyrus,11/27/2020,2020,81,1daDRI9ahBonbWD8YcxOIB,0.494,0.642,0.672,-4.035,0.0981,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,0,Anxious
About You,The 1975,10/14/2022,2022,81,1fDFHXcykq4iw8Gg7s5hG9,0.461,0.762,0.416,-7.385,0.312,https://open.spotify.com/track/1fDFHXcykq4iw8Gg7s5hG9,0,Anxious
Lie To Girls,Sabrina Carpenter,8/23/2024,2024,81,5il0jwWUlvgtIzWvzJi12z,0.224,0.414,0.661,-9.073,0.464,https://open.spotify.com/track/5il0jwWUlvgtIzWvzJi12z,2,Sad
Falling Behind,Laufey,8/26/2022,2022,79,4KGGeE7RJsgLNZmnxGFlOj,0.55,0.353,0.449,-12.986,0.942,https://open.spotify.com/track/4KGGeE7RJsgLNZmnxGFlOj,1,Calm
Guilty as Sin?,Taylor Swift,4/18/2024,2024,78,0W0iAC1VGlB82PI6elxFYf,0.487,0.428,0.626,-8.374,0.607,https://open.spotify.com/track/0W0iAC1VGlB82PI6elxFYf,1,Calm
The Night We Met,Lord Huron,4/7/2015,2015,78,0QZ5yyl6B6utIWkxeBDxQN,0.1,0.366,0.545,-9.51,0.969,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,2,Sad
Easy On Me,Adele,10/14/2021,2021,78,0gplL1WMoJ6iYaPgMCL0gX,0.13,0.366,0.604,-7.519,0.578,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,2,Sad
No One Noticed,The MarÃ­as,5/31/2024,2024,77,3siwsiaEoU4Kuuc9WKMUy5,0.457,0.339,0.705,-10.612,0.552,https://open.spotify.com/track/3siwsiaEoU4Kuuc9WKMUy5,2,Sad
i am not who i was,Chance PeÃ±a,9/21/2023,2023,77,5uu2OCGGrTRS1sIvlMgKwe,0.194,0.22,0.697,-13.696,0.703,https://open.spotify.com/track/5uu2OCGGrTRS1sIvlMgKwe,2,Sad
"1 step forward, 3 steps back",Olivia Rodrigo,5/21/2021,2021,77,4wcBRRpIfesgcyUtis7PEg,0.419,0.203,0.473,-12.627,0.941,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg,2,Sad
Let You Break My Heart Again,Laufey,8/13/2021,2021,76,709p9UGPAuyImWf1Z3vjRo,0.123,0.142,0.299,-15.134,0.965,https://open.spotify.com/track/709p9UGPAuyImWf1Z3vjRo,2,Sad
Matilda,Harry Styles,5/20/2022,2022,76,6uvh0In7u1Xn4HgxOfAn8O,0.386,0.294,0.507,-10,0.896,https://open.spotify.com/track/6uvh0In7u1Xn4HgxOfAn8O,2,Sad
something to remember,Matt Hansen,10/27/2023,2023,75,6eI8B3QW20P68MCYMb4Etd,0.491,0.719,0.665,-6.897,0.384,https://open.spotify.com/track/6eI8B3QW20P68MCYMb4Etd,0,Anxious
Youâ€™re Losing Me (From The Vault),Taylor Swift,11/29/2023,2023,75,3CWq0pAKKTWb0K4yiglDc4,0.18,0.396,0.744,-13.712,0.509,https://open.spotify.com/track/3CWq0pAKKTWb0K4yiglDc4,2,Sad
Before You Leave Me,Alex Warren,2/16/2024,2024,75,7qoxdajngC0j9VXrcnephA,0.639,0.84,0.702,-5.382,0.151,https://open.spotify.com/track/7qoxdajngC0j9VXrcnephA,3,Happy
Love Is Gone - Acoustic,SLANDER,11/13/2019,2019,75,7F1CiKqrY44kh5cDqwHOnx,0.359,0.153,0.541,-10.654,0.882,https://open.spotify.com/track/7F1CiKqrY44kh5cDqwHOnx,2,Sad
the grudge,Olivia Rodrigo,9/8/2023,2023,74,3Nl5OkkmS5DaBZvuYofpAt,0.331,0.313,0.511,-9.32,0.905,https://open.spotify.com/track/3Nl5OkkmS5DaBZvuYofpAt,2,Sad
LET EM GO,Matt Hansen,1/13/2023,2023,73,2RnBxdoRGOBzy2yvThWtMe,0.134,0.512,0.364,-9.122,0.0337,https://open.spotify.com/track/2RnBxdoRGOBzy2yvThWtMe,2,Sad
Cherry,Lana Del Rey,7/21/2017,2017,73,1Ym6aMuT5bliaZMC67AmPp,0.342,0.534,0.449,-9.493,0.048,https://open.spotify.com/track/1Ym6aMuT5bliaZMC67AmPp,0,Anxious
Save Me (with Lainey Wilson),Jelly Roll,6/2/2023,2023,73,30LZU3ReFIndjHLfaahreM,0.146,0.612,0.564,-5.018,0.382,https://open.spotify.com/track/30LZU3ReFIndjHLfaahreM,0,Anxious
Some Things I'll Never Know,Teddy Swims,9/15/2023,2023,72,3sXWFs0hku4tR5cy54PnRz,0.559,0.222,0.646,-7.849,0.853,https://open.spotify.com/track/3sXWFs0hku4tR5cy54PnRz,2,Sad
Water Fountain,Alec Benjamin,11/16/2018,2018,71,4IhKLu7Vk3j2TLmnFPl6To,0.551,0.504,0.723,-5.572,0.388,https://open.spotify.com/track/4IhKLu7Vk3j2TLmnFPl6To,1,Calm
Moral of the Story,Ashe,2/14/2019,2019,71,2nC3QhMI9reBIOWutbU3Tj,0.265,0.406,0.572,-8.624,0.587,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2,Sad
Locksmith,Sadie Jean,10/7/2022,2022,71,4HcARAxzsbIB3MqiEkejM6,0.374,0.348,0.566,-10.726,0.559,https://open.spotify.com/track/4HcARAxzsbIB3MqiEkejM6,2,Sad
Skinny Love,Birdy,11/4/2011,2011,71,4RL77hMWUq35NYnPLXBpih,0.184,0.29,0.379,-8.487,0.952,https://open.spotify.com/track/4RL77hMWUq35NYnPLXBpih,2,Sad
Bored,Laufey,4/26/2024,2024,71,2SPbioo65CuUB3H0aW1ID5,0.257,0.419,0.508,-9.786,0.912,https://open.spotify.com/track/2SPbioo65CuUB3H0aW1ID5,2,Sad
loml,Taylor Swift,4/18/2024,2024,71,6RSG1dKPV5gEvILwJb4QtS,0.195,0.272,0.423,-12.56,0.858,https://open.spotify.com/track/6RSG1dKPV5gEvILwJb4QtS,2,Sad
Reckless,Madison Beer,6/4/2021,2021,71,5ajjAnNRh8bxFvaVHzpPjh,0.261,0.426,0.386,-6.642,0.807,https://open.spotify.com/track/5ajjAnNRh8bxFvaVHzpPjh,2,Sad
Remember That Night?,Sara Kays,11/6/2020,2020,71,1nYzjrdVQ8RpF93M0jPFW7,0.554,0.61,0.679,-10.936,0.585,https://open.spotify.com/track/1nYzjrdVQ8RpF93M0jPFW7,1,Calm
Cowboys Cry Too (with Noah Kahan),Kelsea Ballerini,6/28/2024,2024,70,1t2MQpMDtJT5VL2tAPHrGN,0.456,0.603,0.442,-5.719,0.602,https://open.spotify.com/track/1t2MQpMDtJT5VL2tAPHrGN,0,Anxious
Falling Apart,Michael Schulte,4/28/2017,2017,70,0aIW3ekrhK1eh3BYCh11op,0.261,0.333,0.543,-9.355,0.824,https://open.spotify.com/track/0aIW3ekrhK1eh3BYCh11op,2,Sad
emails i canâ€™t send,Sabrina Carpenter,7/15/2022,2022,70,2qLyo5FeWquE7HBUbcVnEy,0.408,0.387,0.515,-10.614,0.757,https://open.spotify.com/track/2qLyo5FeWquE7HBUbcVnEy,2,Sad
better off without me,Matt Hansen,3/4/2022,2022,70,1Ip5p31SowqjJLo2ss1afJ,0.646,0.468,0.62,-7.492,0.619,https://open.spotify.com/track/1Ip5p31SowqjJLo2ss1afJ,1,Calm
Her,The American Dawn,7/26/2024,2024,70,2vlkTkPqdATznKHu9gD2c1,0.527,0.603,0.66,-7.7,0.00566,https://open.spotify.com/track/2vlkTkPqdATznKHu9gD2c1,1,Calm
Love You With All My Heart,Crush,3/24/2024,2024,70,0UaaFmF3xUwMjnuAHBq7qL,0.214,0.326,0.46,-8.226,0.763,https://open.spotify.com/track/0UaaFmF3xUwMjnuAHBq7qL,2,Sad
Great Gatsby,Rod Wave,9/15/2023,2023,69,4M68xjcc42oxyphhzpOWXS,0.154,0.567,0.678,-8.927,0.0454,https://open.spotify.com/track/4M68xjcc42oxyphhzpOWXS,0,Anxious
Someone In This Room (feat. Bailey Zimmerman),Jessie Murph,9/6/2024,2024,68,3kvgQZmOgwjfVnuduPPDZG,0.267,0.338,0.48,-8.899,0.488,https://open.spotify.com/track/3kvgQZmOgwjfVnuduPPDZG,2,Sad
Special,SZA,12/9/2022,2022,68,6RQ5IwG7uADz9LDWliJGjU,0.191,0.199,0.604,-11.831,0.777,https://open.spotify.com/track/6RQ5IwG7uADz9LDWliJGjU,2,Sad
As the World Caves In,Sarah Cothran,6/10/2021,2021,68,2xXNLutYAOELYVObYb1C1S,0.246,0.25,0.422,-6.836,0.441,https://open.spotify.com/track/2xXNLutYAOELYVObYb1C1S,2,Sad
BLEED,The Kid LAROI,11/10/2023,2023,68,2m6HgwjakjAXimujX8m4sk,0.669,0.417,0.566,-7.025,0.647,https://open.spotify.com/track/2m6HgwjakjAXimujX8m4sk,1,Calm
Liability,Lorde,6/16/2017,2017,68,6Kkt27YmFyIFrcX3QXFi2o,0.379,0.229,0.587,-11.254,0.92,https://open.spotify.com/track/6Kkt27YmFyIFrcX3QXFi2o,2,Sad
Pushing It Down and Praying,Lizzy McAlpine,9/20/2024,2024,67,4wO2JlPZw72Xlu6dGUW4Ce,0.177,0.251,0.409,-10.294,0.797,https://open.spotify.com/track/4wO2JlPZw72Xlu6dGUW4Ce,2,Sad
I GUESS I'M IN LOVE,Clinton Kane,8/20/2021,2021,66,1is8gU4RVcN4J8xItxWoOY,0.223,0.34,0.422,-6.577,0.877,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY,2,Sad
First Heartbreak,Lauv,9/12/2024,2024,66,0IPY0ENbqkDhHKxPK2s357,0.139,0.147,0.508,-11.844,0.792,https://open.spotify.com/track/0IPY0ENbqkDhHKxPK2s357,2,Sad
birthday cake,Dylan Conrique,2/2/2022,2022,66,7dDrR6vMK1JAwZZ5MIWgme,0.15,0.255,0.436,-8.623,0.955,https://open.spotify.com/track/7dDrR6vMK1JAwZZ5MIWgme,2,Sad
Tummy Hurts,ReneÃ© Rapp,8/18/2023,2023,66,0hFTdvxUbHl1CqrdZcbWtZ,0.481,0.686,0.61,-5.821,0.764,https://open.spotify.com/track/0hFTdvxUbHl1CqrdZcbWtZ,0,Anxious
28 (with Dean Lewis),Ruth B.,11/10/2023,2023,66,3fajzhEHSdlSmY31dORz9M,0.513,0.331,0.464,-6.336,0.794,https://open.spotify.com/track/3fajzhEHSdlSmY31dORz9M,2,Sad
"right person, wrong time",Henry Moodie,8/16/2024,2024,65,1i9B60CCWKfNOIKVhXmDzf,0.4,0.619,0.546,-6.161,0.0222,https://open.spotify.com/track/1i9B60CCWKfNOIKVhXmDzf,0,Anxious
Bigger Than The Whole Sky,Taylor Swift,10/22/2022,2022,65,0BiqmkasE5FdrChwKfVp8X,0.0705,0.22,0.42,-12.584,0.841,https://open.spotify.com/track/0BiqmkasE5FdrChwKfVp8X,2,Sad
grave,Tate McRae,12/8/2023,2023,65,6jDT7DB6k0psPX0nWNDI1K,0.249,0.628,0.525,-8.057,0.16,https://open.spotify.com/track/6jDT7DB6k0psPX0nWNDI1K,0,Anxious
Bigger Person,Lauren Spencer Smith,7/14/2023,2023,64,2Kqw2ECnErSCU9bxPSVgGx,0.185,0.36,0.663,-8.217,0.406,https://open.spotify.com/track/2Kqw2ECnErSCU9bxPSVgGx,2,Sad
WHERE YOU BELONG,Matt Hansen,3/10/2023,2023,64,3W1FAAdNDVdyJxJwV8Lps2,0.134,0.487,0.562,-5.476,0.231,https://open.spotify.com/track/3W1FAAdNDVdyJxJwV8Lps2,2,Sad
June Gloom,Camila Cabello,6/28/2024,2024,64,5fvPYln4Ke77apnrjbbvOo,0.196,0.334,0.667,-8.323,0.556,https://open.spotify.com/track/5fvPYln4Ke77apnrjbbvOo,2,Sad
Dream,keshi,8/9/2024,2024,64,37gousVr7Tfh7798ae6eac,0.159,0.166,0.539,-14.231,0.857,https://open.spotify.com/track/37gousVr7Tfh7798ae6eac,2,Sad
Enough,charlieonnafriday,8/5/2022,2022,63,4vuVzf7BIZhDAFm3TB0Tzy,0.242,0.543,0.745,-8.137,0.22,https://open.spotify.com/track/4vuVzf7BIZhDAFm3TB0Tzy,2,Sad
